Z	charge	l	mult	delta	grade	source	B	witness	bound
102	25	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	25	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	25	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	25	0	5	0.92722	computed	the channel equation	6	unwitnessed	open-shell core, 16 parents
102	25	1	5	0.77648	computed	the channel equation	4	unwitnessed	open-shell core, 16 parents
102	25	2	5	0.68463	computed	the channel equation	3	unwitnessed	open-shell core, 16 parents
102	25	3	5	0.42332	computed	the channel equation	1	unwitnessed	open-shell core, 16 parents
102	25	4	5	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 16 parents
102	25	5	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	25	6	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	25	7	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	26	0	4	0.89802	computed	the channel equation	6	unwitnessed	open-shell core, 16 parents
102	26	1	4	0.75167	computed	the channel equation	4	unwitnessed	open-shell core, 16 parents
102	26	2	4	0.66253	computed	the channel equation	3	unwitnessed	open-shell core, 16 parents
102	26	3	4	0.40914	computed	the channel equation	1	unwitnessed	open-shell core, 16 parents
102	26	4	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 16 parents
102	26	5	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	26	6	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	26	7	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	26	0	6	0.89802	computed	the channel equation	6	unwitnessed	open-shell core, 16 parents
102	26	1	6	0.75167	computed	the channel equation	4	unwitnessed	open-shell core, 16 parents
102	26	2	6	0.66253	computed	the channel equation	3	unwitnessed	open-shell core, 16 parents
102	26	3	6	0.40914	computed	the channel equation	1	unwitnessed	open-shell core, 16 parents
102	26	4	6	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 16 parents
102	26	5	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	26	6	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	26	7	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	27	0	5	0.87051	computed	the channel equation	6	unwitnessed	open-shell core, 16 parents
102	27	1	5	0.72829	computed	the channel equation	4	unwitnessed	open-shell core, 16 parents
102	27	2	5	0.64171	computed	the channel equation	3	unwitnessed	open-shell core, 16 parents
102	27	3	5	0.39577	computed	the channel equation	1	unwitnessed	open-shell core, 16 parents
102	27	4	5	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 16 parents
102	27	5	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	27	6	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	27	7	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	27	0	7	0.87051	computed	the channel equation	6	unwitnessed	open-shell core, 16 parents
102	27	1	7	0.72829	computed	the channel equation	4	unwitnessed	open-shell core, 16 parents
102	27	2	7	0.64171	computed	the channel equation	3	unwitnessed	open-shell core, 16 parents
102	27	3	7	0.39577	computed	the channel equation	1	unwitnessed	open-shell core, 16 parents
102	27	4	7	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 16 parents
102	27	5	7	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	27	6	7	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	27	7	7	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	28	0	4	0.84453	computed	the channel equation	6	unwitnessed	open-shell core, 16 parents
102	28	1	4	0.70621	computed	the channel equation	4	unwitnessed	open-shell core, 16 parents
102	28	2	4	0.62204	computed	the channel equation	3	unwitnessed	open-shell core, 16 parents
102	28	3	4	0.38313	computed	the channel equation	1	unwitnessed	open-shell core, 16 parents
102	28	4	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 16 parents
102	28	5	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	28	6	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	28	7	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	28	0	6	0.84453	computed	the channel equation	6	unwitnessed	open-shell core, 16 parents
102	28	1	6	0.70621	computed	the channel equation	4	unwitnessed	open-shell core, 16 parents
102	28	2	6	0.62204	computed	the channel equation	3	unwitnessed	open-shell core, 16 parents
102	28	3	6	0.38313	computed	the channel equation	1	unwitnessed	open-shell core, 16 parents
102	28	4	6	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 16 parents
102	28	5	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	28	6	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	28	7	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	29	0	3	0.81994	computed	the channel equation	6	unwitnessed	open-shell core, 16 parents
102	29	1	3	0.68532	computed	the channel equation	4	unwitnessed	open-shell core, 16 parents
102	29	2	3	0.60343	computed	the channel equation	3	unwitnessed	open-shell core, 16 parents
102	29	3	3	0.37118	computed	the channel equation	1	unwitnessed	open-shell core, 16 parents
102	29	4	3	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 16 parents
102	29	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	29	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	29	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	29	0	5	0.81994	computed	the channel equation	6	unwitnessed	open-shell core, 16 parents
102	29	1	5	0.68532	computed	the channel equation	4	unwitnessed	open-shell core, 16 parents
102	29	2	5	0.60343	computed	the channel equation	3	unwitnessed	open-shell core, 16 parents
102	29	3	5	0.37118	computed	the channel equation	1	unwitnessed	open-shell core, 16 parents
102	29	4	5	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 16 parents
102	29	5	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	29	6	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	29	7	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	30	0	2	0.79663	computed	the channel equation	6	unwitnessed	open-shell core, 16 parents
102	30	1	2	0.66551	computed	the channel equation	4	unwitnessed	open-shell core, 16 parents
102	30	2	2	0.58578	computed	the channel equation	3	unwitnessed	open-shell core, 16 parents
102	30	3	2	0.35983	computed	the channel equation	1	unwitnessed	open-shell core, 16 parents
102	30	4	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 16 parents
102	30	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	30	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	30	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	30	0	4	0.79663	computed	the channel equation	6	unwitnessed	open-shell core, 16 parents
102	30	1	4	0.66551	computed	the channel equation	4	unwitnessed	open-shell core, 16 parents
102	30	2	4	0.58578	computed	the channel equation	3	unwitnessed	open-shell core, 16 parents
102	30	3	4	0.35983	computed	the channel equation	1	unwitnessed	open-shell core, 16 parents
102	30	4	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 16 parents
102	30	5	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	30	6	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	30	7	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	31	0	1	0.7745	computed	the channel equation	6	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	31	1	1	0.64669	computed	the channel equation	4	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	31	2	1	0.56901	computed	the channel equation	3	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	31	3	1	0.34906	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	31	4	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	31	5	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	31	6	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	31	7	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	31	0	3	0.7745	computed	the channel equation	6	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	31	1	3	0.64669	computed	the channel equation	4	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	31	2	3	0.56901	computed	the channel equation	3	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	31	3	3	0.34906	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	31	4	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	31	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	31	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	31	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	32	0	2	0.75344	computed	the channel equation	6	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	32	1	2	0.62879	computed	the channel equation	4	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	32	2	2	0.46156	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	32	3	2	0.3388	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	32	4	2	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	32	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	32	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	32	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	33	0	1	0.73338	computed	the channel equation	6	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	33	1	1	0.61172	computed	the channel equation	4	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	33	2	1	0.44864	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	33	3	1	0.32903	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	33	4	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	33	5	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	33	6	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	33	7	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	33	0	3	0.73338	computed	the channel equation	6	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	33	1	3	0.61172	computed	the channel equation	4	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	33	2	3	0.44864	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	33	3	3	0.32903	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	33	4	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	33	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	33	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	33	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	34	0	2	0.71423	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	34	1	2	0.59544	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	34	2	2	0.4363	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	34	3	2	0.31969	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	34	4	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	34	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	34	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	34	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	34	0	4	0.71423	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	34	1	4	0.59544	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	34	2	4	0.4363	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	34	3	4	0.31969	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	34	4	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	34	5	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	34	6	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	34	7	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	35	0	3	0.69593	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	35	1	3	0.57987	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	35	2	3	0.42451	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	35	3	3	0.31077	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	35	4	3	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	35	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	35	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	35	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	35	0	5	0.69593	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	35	1	5	0.57987	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	35	2	5	0.42451	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	35	3	5	0.31077	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	35	4	5	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	35	5	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	35	6	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	35	7	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	36	0	4	0.67841	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	36	1	4	0.56497	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	36	2	4	0.41322	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	36	3	4	0.30223	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	36	4	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	36	5	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	36	6	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	36	7	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	36	0	6	0.67841	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	36	1	6	0.56497	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	36	2	6	0.41322	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	36	3	6	0.30223	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	36	4	6	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	36	5	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	36	6	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	36	7	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	37	0	5	0.66163	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	37	1	5	0.5507	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	37	2	5	0.4024	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	37	3	5	0.29404	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	37	4	5	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	37	5	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	37	6	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	37	7	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	37	0	7	0.66163	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	37	1	7	0.5507	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	37	2	7	0.4024	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	37	3	7	0.29404	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	37	4	7	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	37	5	7	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	37	6	7	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	37	7	7	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	38	0	8	0.64553	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	38	1	8	0.537	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	38	2	8	0.39201	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	38	3	8	0.28618	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	38	4	8	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	38	5	8	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	38	6	8	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	38	7	8	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	38	0	6	0.64553	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	38	1	6	0.537	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	38	2	6	0.39201	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	38	3	6	0.28618	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	38	4	6	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	38	5	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	38	6	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	38	7	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	39	0	9	0.63007	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	39	1	9	0.52383	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	39	2	9	0.38204	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	39	3	9	0.27862	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	39	4	9	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	39	5	9	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	39	6	9	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	39	7	9	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	39	0	7	0.63007	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	39	1	7	0.52383	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	39	2	7	0.38204	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	39	3	7	0.27862	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	39	4	7	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	39	5	7	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	39	6	7	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	39	7	7	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	40	0	8	0.61519	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	40	1	8	0.51117	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	40	2	8	0.37244	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	40	3	8	0.27135	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	40	4	8	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	40	5	8	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	40	6	8	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	40	7	8	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	40	0	6	0.61519	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	40	1	6	0.51117	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	40	2	6	0.37244	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	40	3	6	0.27135	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	40	4	6	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	40	5	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	40	6	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	40	7	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	41	0	5	0.60087	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	41	1	5	0.49898	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	41	2	5	0.36319	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	41	3	5	0.26436	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	41	4	5	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	41	5	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	41	6	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	41	7	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	41	0	7	0.60087	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	41	1	7	0.49898	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	41	2	7	0.36319	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	41	3	7	0.26436	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	41	4	7	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	41	5	7	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	41	6	7	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	41	7	7	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	42	0	4	0.58707	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	42	1	4	0.48724	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	42	2	4	0.35428	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	42	3	4	0.25761	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	42	4	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	42	5	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	42	6	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	42	7	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	42	0	6	0.58707	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	42	1	6	0.48724	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	42	2	6	0.35428	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	42	3	6	0.25761	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	42	4	6	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	42	5	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	42	6	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	42	7	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	43	0	3	0.57376	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	43	1	3	0.4759	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	43	2	3	0.34568	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	43	3	3	0.2511	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	43	4	3	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	43	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	43	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	43	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	43	0	5	0.57376	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	43	1	5	0.4759	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	43	2	5	0.34568	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	43	3	5	0.2511	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	43	4	5	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	43	5	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	43	6	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	43	7	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	44	0	2	0.5609	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	44	1	2	0.46495	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	44	2	2	0.33737	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	44	3	2	0.2448	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	44	4	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	44	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	44	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	44	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	44	0	4	0.5609	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
102	44	1	4	0.46495	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
102	44	2	4	0.33737	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
102	44	3	4	0.2448	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
102	44	4	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
102	44	5	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	44	6	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	44	7	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	45	0	1	0.54847	computed	the channel equation	6	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	45	1	1	0.45436	computed	the channel equation	4	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	45	2	1	0.32934	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
