id	verdict	reason
583	defect	C13 handle leak at mc L3498, `A.fix` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
584	defect	C13 handle leak at mc L3498, `A.two` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
585	defect	C13 handle leak at mc L3499, `G.stat` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
586	defect	C13 handle leak at mc L3500, `3B.index` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
587	defect	C13 handle leak at mc L3501, `3B.index` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
588	defect	C13 handle leak at mc L3502, `A.blind` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
589	defect	C13 handle leak at mc L3502, `A.three` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
590	defect	C13 handle leak at mc L3502, `G.prot` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
591	defect	C13 handle leak at mc L3502, `K.corner` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
592	defect	C13 handle leak at mc L3502, `W.jur` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
593	defect	C13 handle leak at mc L3503, `L.step` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
594	defect	C13 handle leak at mc L3504, `A.ebits` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
595	defect	C13 handle leak at mc L3505, `S.core` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
596	defect	C13 handle leak at mc L3505, `S.unit` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
597	defect	C13 handle leak at mc L3506, `G.trip` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
598	defect	C13 handle leak at mc L3508, `I.shape` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
599	defect	C13 handle leak at mc L3508, `L.metric` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
600	defect	C13 handle leak at mc L3508, `L.occ` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
601	defect	C13 handle leak at mc L3509, `C.cut` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
602	defect	C13 handle leak at mc L3509, `G.cons` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
603	defect	C13 handle leak at mc L3509, `G.ref` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
604	defect	C13 handle leak at mc L3509, `G.shape` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
605	defect	C13 handle leak at mc L3509, `L.box` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
606	defect	C13 handle leak at mc L3509, `L.tree` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
607	defect	C13 handle leak at mc L3509, `T.trad` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
608	defect	C13 handle leak at mc L3509, `3B.def` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
609	defect	C13 handle leak at mc L3510, `T.trad` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
610	defect	C13 handle leak at mc L3511, `3B.index` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
611	defect	C13 handle leak at mc L3512, `A.intext` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
612	defect	C13 handle leak at mc L3512, `K.three` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
613	defect	C13 handle leak at mc L3513, `A.intext` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
614	defect	C13 handle leak at mc L3513, `A.relax` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
615	defect	C13 handle leak at mc L3513, `K.three` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
616	defect	C13 handle leak at mc L3513, `K.window` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
617	defect	C13 handle leak at mc L3514, `Q.anchor` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
618	defect	C13 handle leak at mc L3514, `Q.region` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
619	defect	C13 handle leak at mc L3514, `S.status` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
620	defect	C13 handle leak at mc L3515, `L.chains` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
621	defect	C13 handle leak at mc L3515, `L.pal` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
622	defect	C13 handle leak at mc L3516, `G.trip` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
623	defect	C13 handle leak at mc L3516, `K.decay` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
624	defect	C13 handle leak at mc L3516, `K.markov` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
625	defect	C13 handle leak at mc L3517, `A.bpc` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
626	defect	C13 handle leak at mc L3518, `G.cons` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
627	defect	C13 handle leak at mc L3518, `G.shape` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
628	defect	C13 handle leak at mc L3519, `A.bpc` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
629	defect	C13 handle leak at mc L3520, `W.scale` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
630	defect	C13 handle leak at mc L3520, `W.supp` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
631	defect	C13 handle leak at mc L3521, `K.decay` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
632	defect	C13 handle leak at mc L3522, `A.seaton` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
633	defect	C13 handle leak at mc L3524, `M.hsmi` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
634	defect	C13 handle leak at mc L3524, `M.ledger` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
635	defect	C13 handle leak at mc L3526, `M.hsmi` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
636	defect	C13 handle leak at mc L3526, `M.ledger` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
637	defect	C13 handle leak at mc L3527, `B.newton` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
638	defect	C13 handle leak at mc L3528, `A.rule` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
639	defect	C13 handle leak at mc L3529, `K.decay` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
640	defect	C13 handle leak at mc L3529, `K.markov` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
641	defect	C13 handle leak at mc L3529, `L.box` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
642	defect	C13 handle leak at mc L3530, `3B.shape` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
643	defect	C13 handle leak at mc L3531, `A.env` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
644	defect	C13 handle leak at mc L3531, `A.orient` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
645	defect	C13 handle leak at mc L3531, `T.tight` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
646	defect	C13 handle leak at mc L3532, `A.orient` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
647	defect	C13 handle leak at mc L3532, `A.rule` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
648	defect	C13 handle leak at mc L3532, `A.stair` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
