# 3,611 COREPRESENTATIONS over the 870 isolated high-symmetry k-stars of
# the 162 space groups that seat any -- the physically irreducible phonon
# levels once TIME REVERSAL is admitted.  COMPUTED end to end; no
# representation, corepresentation or k-point table is read.
#
# SPINLESS (T^2 = +1) and NONMAGNETIC.  W is the NORMALISED indicator of
# Bilbao's Representations DSG (Elcoro et al. 2017, eq. 13), divided by
# |G_k|; it is NOT Bradley & Cracknell eq. (7.3.48) or MTQC's J_sigma.
#
# WHAT IS CHECKED, AND WHAT IS NOT.  Verified by corep_derive.py --selftest:
#   the SIGNED sum rule, whose right-hand side touches no character table
#     -- holds on all 828 stars with an antiunitary coset;
#   the case-(c) pairing, fixed-point-free on all 828;
#   21 stars measured out of an actual DYNAMICAL MATRIX, with a complex
#     Hermitian control that breaks only time reversal -- 0 mismatches;
#   the published rows of sg 19, 76, 144, 227 and 230.
# Agreement with captures/PHONON-KGROUND.tsv over the 7 non-Gamma TRIMs of
# all 230 space groups (230 of 230) is measured by a separate script and is
# NOT re-run by this file's selftest.  Neither is the set-wise identity of
# the stars with kpoint_derive's grid-free enumeration (230 of 230).
sg	system	k	k2	little_order	star	factor_order	small_dim	n_small	case	corep_dim	doubling
72	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
72	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
72	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
72	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
72	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
72	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
72	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
72	orthorhombic	0/1,1/2,0/1	-	4	2	2	2	1	a	2	none
72	orthorhombic	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
72	orthorhombic	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
72	orthorhombic	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
72	orthorhombic	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
72	orthorhombic	1/2,0/1,1/4	-	4	2	2	1	2	c	2	at-k
72	orthorhombic	1/2,0/1,1/4	-	4	2	2	1	2	c	2	at-k
72	orthorhombic	1/2,1/2,0/1	-	4	2	2	2	1	a	2	none
73	orthorhombic	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
73	orthorhombic	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
73	orthorhombic	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
73	orthorhombic	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
73	orthorhombic	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
73	orthorhombic	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
73	orthorhombic	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
73	orthorhombic	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
73	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
73	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
73	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
73	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
73	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
73	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
73	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
73	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
73	orthorhombic	0/1,1/2,0/1	-	4	2	2	2	1	a	2	none
73	orthorhombic	1/2,0/1,0/1	-	4	2	2	2	1	a	2	none
73	orthorhombic	1/2,0/1,1/4	-	4	2	2	2	1	b	4	at-k
73	orthorhombic	1/2,1/2,0/1	-	4	2	2	2	1	a	2	none
74	orthorhombic	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
74	orthorhombic	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
74	orthorhombic	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
74	orthorhombic	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
74	orthorhombic	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
74	orthorhombic	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
74	orthorhombic	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
74	orthorhombic	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
74	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
74	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
74	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
74	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
74	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
74	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
74	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
74	orthorhombic	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
74	orthorhombic	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
74	orthorhombic	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
74	orthorhombic	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
74	orthorhombic	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
74	orthorhombic	1/2,0/1,0/1	-	4	2	2	2	1	a	2	none
74	orthorhombic	1/2,0/1,1/4	-	4	2	2	2	1	a	2	none
74	orthorhombic	1/2,1/2,0/1	-	4	2	1	1	1	a	1	none
74	orthorhombic	1/2,1/2,0/1	-	4	2	1	1	1	a	1	none
74	orthorhombic	1/2,1/2,0/1	-	4	2	1	1	1	a	1	none
74	orthorhombic	1/2,1/2,0/1	-	4	2	1	1	1	a	1	none
81	tetragonal	0/1,0/1,0/1	-	4	1	1	1	2	c	2	at-k
81	tetragonal	0/1,0/1,0/1	-	4	1	1	1	1	a	1	none
81	tetragonal	0/1,0/1,0/1	-	4	1	1	1	1	a	1	none
81	tetragonal	0/1,0/1,1/2	-	4	1	1	1	2	c	2	at-k
81	tetragonal	0/1,0/1,1/2	-	4	1	1	1	1	a	1	none
81	tetragonal	0/1,0/1,1/2	-	4	1	1	1	1	a	1	none
81	tetragonal	1/2,1/2,0/1	-	4	1	1	1	2	c	2	at-k
81	tetragonal	1/2,1/2,0/1	-	4	1	1	1	1	a	1	none
81	tetragonal	1/2,1/2,0/1	-	4	1	1	1	1	a	1	none
81	tetragonal	1/2,1/2,1/2	-	4	1	1	1	2	c	2	at-k
81	tetragonal	1/2,1/2,1/2	-	4	1	1	1	1	a	1	none
81	tetragonal	1/2,1/2,1/2	-	4	1	1	1	1	a	1	none
82	tetragonal	0/1,0/1,0/1	-	4	1	1	1	2	c	2	at-k
82	tetragonal	0/1,0/1,0/1	-	4	1	1	1	1	a	1	none
82	tetragonal	0/1,0/1,0/1	-	4	1	1	1	1	a	1	none
82	tetragonal	0/1,0/1,1/2	-	4	1	1	1	2	c	2	at-k
82	tetragonal	0/1,0/1,1/2	-	4	1	1	1	1	a	1	none
82	tetragonal	0/1,0/1,1/2	-	4	1	1	1	1	a	1	none
82	tetragonal	1/2,0/1,1/4	1/2,0/1,3/4	4	1	1	1	2	x	1	in-bz
82	tetragonal	1/2,0/1,1/4	1/2,0/1,3/4	4	1	1	1	2	x	1	in-bz
82	tetragonal	1/2,0/1,1/4	1/2,0/1,3/4	4	1	1	1	2	x	1	in-bz
82	tetragonal	1/2,0/1,1/4	1/2,0/1,3/4	4	1	1	1	2	x	1	in-bz
83	tetragonal	0/1,0/1,0/1	-	8	1	1	1	2	c	2	at-k
83	tetragonal	0/1,0/1,0/1	-	8	1	1	1	2	c	2	at-k
83	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
83	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
83	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
83	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
83	tetragonal	0/1,0/1,1/2	-	8	1	1	1	2	c	2	at-k
83	tetragonal	0/1,0/1,1/2	-	8	1	1	1	2	c	2	at-k
83	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
83	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
83	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
83	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
83	tetragonal	1/2,1/2,0/1	-	8	1	1	1	2	c	2	at-k
83	tetragonal	1/2,1/2,0/1	-	8	1	1	1	2	c	2	at-k
83	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
83	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
83	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
83	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
83	tetragonal	1/2,1/2,1/2	-	8	1	1	1	2	c	2	at-k
83	tetragonal	1/2,1/2,1/2	-	8	1	1	1	2	c	2	at-k
83	tetragonal	1/2,1/2,1/2	-	8	1	1	1	1	a	1	none
83	tetragonal	1/2,1/2,1/2	-	8	1	1	1	1	a	1	none
83	tetragonal	1/2,1/2,1/2	-	8	1	1	1	1	a	1	none
83	tetragonal	1/2,1/2,1/2	-	8	1	1	1	1	a	1	none
83	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
83	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
83	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
83	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
83	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
83	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
83	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
83	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
84	tetragonal	0/1,0/1,0/1	-	8	1	1	1	2	c	2	at-k
84	tetragonal	0/1,0/1,0/1	-	8	1	1	1	2	c	2	at-k
84	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
84	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
84	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
84	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
84	tetragonal	0/1,0/1,1/2	-	8	1	2	2	1	a	2	none
84	tetragonal	0/1,0/1,1/2	-	8	1	2	2	1	a	2	none
84	tetragonal	1/2,1/2,0/1	-	8	1	1	1	2	c	2	at-k
84	tetragonal	1/2,1/2,0/1	-	8	1	1	1	2	c	2	at-k
84	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
84	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
84	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
84	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
84	tetragonal	1/2,1/2,1/2	-	8	1	2	2	1	a	2	none
84	tetragonal	1/2,1/2,1/2	-	8	1	2	2	1	a	2	none
84	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
84	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
84	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
84	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
84	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
84	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
84	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
84	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
85	tetragonal	0/1,0/1,0/1	-	8	1	1	1	2	c	2	at-k
85	tetragonal	0/1,0/1,0/1	-	8	1	1	1	2	c	2	at-k
85	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
85	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
85	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
85	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
85	tetragonal	0/1,0/1,1/2	-	8	1	1	1	2	c	2	at-k
85	tetragonal	0/1,0/1,1/2	-	8	1	1	1	2	c	2	at-k
85	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
85	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
85	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
85	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
85	tetragonal	1/2,1/2,0/1	-	8	1	2	2	1	a	2	none
85	tetragonal	1/2,1/2,0/1	-	8	1	2	2	1	a	2	none
85	tetragonal	1/2,1/2,1/2	-	8	1	2	2	1	a	2	none
85	tetragonal	1/2,1/2,1/2	-	8	1	2	2	1	a	2	none
85	tetragonal	0/1,1/2,0/1	-	4	2	2	2	1	a	2	none
85	tetragonal	0/1,1/2,1/2	-	4	2	2	2	1	a	2	none
86	tetragonal	0/1,0/1,0/1	-	8	1	1	1	2	c	2	at-k
86	tetragonal	0/1,0/1,0/1	-	8	1	1	1	2	c	2	at-k
86	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
86	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
86	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
86	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
86	tetragonal	0/1,0/1,1/2	-	8	1	2	2	1	a	2	none
86	tetragonal	0/1,0/1,1/2	-	8	1	2	2	1	a	2	none
86	tetragonal	1/2,1/2,0/1	-	8	1	2	2	1	a	2	none
86	tetragonal	1/2,1/2,0/1	-	8	1	2	2	1	a	2	none
86	tetragonal	1/2,1/2,1/2	-	8	1	2	1	2	c	2	at-k
86	tetragonal	1/2,1/2,1/2	-	8	1	2	1	2	c	2	at-k
86	tetragonal	1/2,1/2,1/2	-	8	1	2	1	1	a	1	none
86	tetragonal	1/2,1/2,1/2	-	8	1	2	1	1	a	1	none
86	tetragonal	1/2,1/2,1/2	-	8	1	2	1	1	a	1	none
86	tetragonal	1/2,1/2,1/2	-	8	1	2	1	1	a	1	none
86	tetragonal	0/1,1/2,0/1	-	4	2	2	2	1	a	2	none
86	tetragonal	0/1,1/2,1/2	-	4	2	2	2	1	a	2	none
87	tetragonal	0/1,0/1,0/1	-	8	1	1	1	2	c	2	at-k
87	tetragonal	0/1,0/1,0/1	-	8	1	1	1	2	c	2	at-k
87	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
87	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
87	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
87	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
87	tetragonal	0/1,0/1,1/2	-	8	1	1	1	2	c	2	at-k
87	tetragonal	0/1,0/1,1/2	-	8	1	1	1	2	c	2	at-k
87	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
87	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
87	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
87	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
87	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
87	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
87	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
87	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
87	tetragonal	1/2,0/1,1/4	-	4	2	1	1	2	c	2	at-k
87	tetragonal	1/2,0/1,1/4	-	4	2	1	1	1	a	1	none
87	tetragonal	1/2,0/1,1/4	-	4	2	1	1	1	a	1	none
87	tetragonal	0/1,1/2,0/1	-	2	4	1	1	1	a	1	none
87	tetragonal	0/1,1/2,0/1	-	2	4	1	1	1	a	1	none
88	tetragonal	0/1,0/1,0/1	-	8	1	1	1	2	c	2	at-k
88	tetragonal	0/1,0/1,0/1	-	8	1	1	1	2	c	2	at-k
88	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
88	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
88	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
88	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
88	tetragonal	0/1,0/1,1/2	-	8	1	2	2	1	a	2	none
88	tetragonal	0/1,0/1,1/2	-	8	1	2	2	1	a	2	none
88	tetragonal	1/2,0/1,0/1	-	4	2	2	2	1	a	2	none
88	tetragonal	1/2,0/1,1/4	-	4	2	1	1	2	c	2	at-k
88	tetragonal	1/2,0/1,1/4	-	4	2	1	1	2	c	2	at-k
88	tetragonal	0/1,1/2,0/1	-	2	4	4	1	1	a	1	none
88	tetragonal	0/1,1/2,0/1	-	2	4	4	1	1	a	1	none
89	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
89	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
89	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
89	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
89	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
89	tetragonal	0/1,0/1,1/2	-	8	1	1	2	1	a	2	none
89	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
89	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
89	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
89	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
89	tetragonal	1/2,1/2,0/1	-	8	1	1	2	1	a	2	none
89	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
89	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
89	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
89	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
89	tetragonal	1/2,1/2,1/2	-	8	1	1	2	1	a	2	none
89	tetragonal	1/2,1/2,1/2	-	8	1	1	1	1	a	1	none
89	tetragonal	1/2,1/2,1/2	-	8	1	1	1	1	a	1	none
89	tetragonal	1/2,1/2,1/2	-	8	1	1	1	1	a	1	none
89	tetragonal	1/2,1/2,1/2	-	8	1	1	1	1	a	1	none
89	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
89	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
89	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
89	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
89	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
89	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
89	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
89	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
90	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
90	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
90	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
90	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
90	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
90	tetragonal	0/1,0/1,1/2	-	8	1	1	2	1	a	2	none
90	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
90	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
90	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
90	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
90	tetragonal	1/2,1/2,0/1	-	8	1	2	2	1	a	2	none
90	tetragonal	1/2,1/2,0/1	-	8	1	2	1	2	c	2	at-k
90	tetragonal	1/2,1/2,0/1	-	8	1	2	1	2	c	2	at-k
90	tetragonal	1/2,1/2,1/2	-	8	1	2	2	1	a	2	none
90	tetragonal	1/2,1/2,1/2	-	8	1	2	1	2	c	2	at-k
90	tetragonal	1/2,1/2,1/2	-	8	1	2	1	2	c	2	at-k
90	tetragonal	0/1,1/2,0/1	-	4	2	2	2	1	a	2	none
90	tetragonal	0/1,1/2,1/2	-	4	2	2	2	1	a	2	none
91	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
91	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
91	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
91	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
91	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
91	tetragonal	0/1,0/1,1/2	-	8	1	4	2	1	a	2	none
91	tetragonal	0/1,0/1,1/2	-	8	1	4	2	1	a	2	none
91	tetragonal	1/2,1/2,0/1	-	8	1	1	2	1	a	2	none
91	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
91	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
91	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
91	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
91	tetragonal	1/2,1/2,1/2	-	8	1	4	2	1	a	2	none
91	tetragonal	1/2,1/2,1/2	-	8	1	4	2	1	a	2	none
91	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
91	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
91	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
91	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
91	tetragonal	0/1,1/2,1/2	-	4	2	2	2	1	a	2	none
92	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
92	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
92	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
92	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
92	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
92	tetragonal	0/1,0/1,1/2	-	8	1	4	2	1	a	2	none
92	tetragonal	0/1,0/1,1/2	-	8	1	4	2	1	a	2	none
92	tetragonal	1/2,1/2,0/1	-	8	1	2	2	1	a	2	none
92	tetragonal	1/2,1/2,0/1	-	8	1	2	1	2	c	2	at-k
92	tetragonal	1/2,1/2,0/1	-	8	1	2	1	2	c	2	at-k
92	tetragonal	1/2,1/2,1/2	-	8	1	4	2	2	c	4	at-k
92	tetragonal	0/1,1/2,0/1	-	4	2	2	2	1	a	2	none
92	tetragonal	0/1,1/2,1/2	-	4	2	4	1	2	c	2	at-k
92	tetragonal	0/1,1/2,1/2	-	4	2	4	1	2	c	2	at-k
93	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
93	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
93	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
93	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
93	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
93	tetragonal	0/1,0/1,1/2	-	8	1	2	2	1	a	2	none
93	tetragonal	0/1,0/1,1/2	-	8	1	2	1	1	a	1	none
93	tetragonal	0/1,0/1,1/2	-	8	1	2	1	1	a	1	none
93	tetragonal	0/1,0/1,1/2	-	8	1	2	1	1	a	1	none
93	tetragonal	0/1,0/1,1/2	-	8	1	2	1	1	a	1	none
93	tetragonal	1/2,1/2,0/1	-	8	1	1	2	1	a	2	none
93	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
93	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
93	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
93	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
93	tetragonal	1/2,1/2,1/2	-	8	1	2	2	1	a	2	none
93	tetragonal	1/2,1/2,1/2	-	8	1	2	1	1	a	1	none
93	tetragonal	1/2,1/2,1/2	-	8	1	2	1	1	a	1	none
93	tetragonal	1/2,1/2,1/2	-	8	1	2	1	1	a	1	none
93	tetragonal	1/2,1/2,1/2	-	8	1	2	1	1	a	1	none
93	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
93	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
93	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
93	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
93	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
93	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
93	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
93	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
94	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
94	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
94	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
94	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
94	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
94	tetragonal	0/1,0/1,1/2	-	8	1	2	2	1	a	2	none
94	tetragonal	0/1,0/1,1/2	-	8	1	2	1	1	a	1	none
94	tetragonal	0/1,0/1,1/2	-	8	1	2	1	1	a	1	none
94	tetragonal	0/1,0/1,1/2	-	8	1	2	1	1	a	1	none
94	tetragonal	0/1,0/1,1/2	-	8	1	2	1	1	a	1	none
94	tetragonal	1/2,1/2,0/1	-	8	1	2	2	1	a	2	none
94	tetragonal	1/2,1/2,0/1	-	8	1	2	1	2	c	2	at-k
94	tetragonal	1/2,1/2,0/1	-	8	1	2	1	2	c	2	at-k
94	tetragonal	1/2,1/2,1/2	-	8	1	2	2	1	a	2	none
94	tetragonal	1/2,1/2,1/2	-	8	1	2	1	2	c	2	at-k
94	tetragonal	1/2,1/2,1/2	-	8	1	2	1	2	c	2	at-k
94	tetragonal	0/1,1/2,0/1	-	4	2	2	2	1	a	2	none
94	tetragonal	0/1,1/2,1/2	-	4	2	2	2	1	a	2	none
95	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
95	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
95	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
95	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
95	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
95	tetragonal	0/1,0/1,1/2	-	8	1	4	2	1	a	2	none
95	tetragonal	0/1,0/1,1/2	-	8	1	4	2	1	a	2	none
95	tetragonal	1/2,1/2,0/1	-	8	1	1	2	1	a	2	none
95	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
95	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
95	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
95	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
